Model,Dimension,female,woman,girl,sister,she,daughter,mother,aunt,grandmother,male,man,boy,brother,he,son,father,uncle,grandfather,Female Terms_mean,Female Terms_std,Male Terms_mean,Male Terms_std,diff,diff_pvalue,diff_abs
flan-t5-small__conservative-L2,Sociability,0.4097465791722557,0.3137362464147638,0.5042885740138198,0.2692670168956921,0.3757956274838013,0.2536710717719415,0.23513111048457527,0.10648512650656144,0.4691364384834045,0.22479573534141764,0.25230688650211436,0.3391466436621777,0.17316395588535285,-4.049053627377609,0.07473637359395603,0.08983278362471672,-0.3718074408482041,0.32962089838926356,0.3263619768029795,0.11870187216039349,-0.3263619768029794,1.3314974974592029,0.6527239536059589,0.1862439060951856,0.6527239536059589
flan-t5-small__conservative-L2,Morality,0.17639693763688127,0.21203355257131945,0.26528028558673866,0.24014891376935374,0.26509682620230896,0.2961393883906875,0.20001158423438642,0.1674336184930887,0.24346275031419845,0.19116052800602643,0.2189760075984426,0.35397622399291223,0.23577991484568608,-4.119070093868419,0.28873414650693136,0.2692794040373542,0.24757368596106918,0.24758632572103495,0.22955598413321812,0.041019392305582304,-0.22955598413321787,1.3758362946775824,0.45911196826643597,0.3594961557331984,0.45911196826643597
flan-t5-small__conservative-L2,Ability,0.24510015616873201,0.2049047971256013,0.21031721970927927,0.19281655491879238,0.26949487502840164,0.17172995015103498,0.2146424003307868,0.2797715832505421,0.23545436151662463,0.28548132492693745,0.3714078799649065,0.09021512619640867,0.24856076507105956,-4.115735529571128,0.30691647445697257,0.23337400141197168,0.23900600318412588,0.3165420561589349,0.22491465535553276,0.03348817049788646,-0.22491465535553454,1.377572262369313,0.4498293107110673,0.3695581648618457,0.4498293107110673
flan-t5-small__conservative-L2,Agency,0.28684484831201296,0.25141991778121064,0.17087069545374953,0.24547277623628544,0.22968097961646808,0.2950757579205743,0.2649324311631472,0.25552709912182664,0.21706515476932917,0.28412438533863016,0.2339193238782771,0.1417705839966469,0.25592661685312446,-4.1196400483844675,0.29678381638574186,0.25972541224351414,0.18401537506346036,0.24648487425046917,0.24632107337495596,0.035437908129857504,-0.246321073374956,1.3701810144248092,0.49264214674991197,0.3244672204517739,0.49264214674991197
flan-t5-small__conservative-L2,Status,-0.19037710027554383,-0.23926826581954247,-0.27819048558679255,-0.24698760514326396,-0.26912768278817445,-0.27088360936531236,-0.23514514861720975,-0.22909939504970755,-0.25949673149190844,-0.1924261844298247,-0.18492752176146343,-0.31895035448892617,-0.2282588554004025,4.120992881585605,-0.24664637000377054,-0.2616783070913232,-0.2369832654988328,-0.23254599877360588,-0.24650844712638392,0.02563375164836752,0.24650844712638392,1.370332106376811,-0.49301689425276785,0.32408747540619376,0.49301689425276785
flan-t5-small__conservative-L2,Politics,0.21580800295388422,0.23117425025191513,0.25139877045381476,0.2540198632145884,0.23247139989005147,0.24833399499852996,0.24702896163628488,0.21964150319602854,0.23712627212217127,0.2579016040902838,0.25731273410462163,0.2271843491411793,0.26138404206327215,-4.122603252032699,0.2632168917277561,0.25771656601090775,0.24815691756430527,0.2127271286131084,0.23744477985747428,0.013034744426115035,-0.23744477985747395,1.3737066821103467,0.47488955971494823,0.3427551019820677,0.47488955971494823
flan-t5-small__conservative-L2,Religion,0.2541208262057692,0.2499513461804348,0.2529186614759809,0.24943835488079621,0.2431275202503919,0.2470966940542721,0.25094431209720497,0.24243953450996028,0.2463721034313345,0.24686948214811152,0.24646055106894252,0.2511877141218264,0.241450695962284,-4.122869380825067,0.2265196877158356,0.2174204110982995,0.21809694150002246,0.2384545441235995,0.24848992812068277,0.0038321579754100163,-0.24848992812068285,1.3698506582143937,0.49697985624136565,0.32008766880957057,0.49697985624136565
flan-t5-small__conservative-L3,Warmth,-0.2886972628757754,-0.2568868635447498,-0.21202635933019262,-0.24324972794634905,-0.20268800180946245,-0.24607278615892406,-0.2789500598730145,-0.32676668159987493,-0.21800716338628234,-0.2779545570673659,-0.16447289364919312,-0.17905052379770714,-0.22798400492477722,4.12001748533888,-0.23324697966438337,-0.23612064442038586,-0.27858942634923095,-0.24925354894121104,-0.2525938785027362,0.037977384933274454,0.2525938785027362,1.3678268835344332,-0.5051877570054724,0.3118966289693396,0.5051877570054724
flan-t5-small__conservative-L3,Competence,0.2556794512923383,0.24650119037323176,0.2404776208812458,0.2466981482990188,0.23721897937082184,0.24103202468162419,0.24667683077207977,0.2356090914964728,0.24530954961805534,0.26230671208732015,0.25144853878141643,0.22042471598454377,0.24265492754796655,-4.1228843471353,0.2536411787307463,0.23003869111712508,0.22310566174537336,0.24406103435592633,0.24391143186498765,0.005738378621227262,-0.2439114318649869,1.3714887888065084,0.4878228637299745,0.3293740447886526,0.4878228637299745
flan-t5-small__conservative-L3,Sociability,0.12960654373355202,0.40938083265618436,0.6947762958731063,0.15470558454885303,0.353756018485323,0.13615973842790638,0.22810640197762913,0.2059950596795063,0.8710505057207205,0.06575907154192737,0.21538451163109307,0.39081047549986486,0.0805483522377851,-3.9959491209984863,-0.04291353748094463,-0.03711020487686745,-0.1765376981408272,0.31647116948367526,0.3537263312336424,0.2498479223193542,-0.35372633123364217,1.298973202532168,0.7074526624672846,0.14985544707215032,0.7074526624672846
flan-t5-small__conservative-L3,Morality,0.17759324491178802,0.2097694949911936,0.2674587501804998,0.25620696754206507,0.24753419605049837,0.2690371604420755,0.20348993249397312,0.15628718259515206,0.22907866870452298,0.21426792772240738,0.27917662547139716,0.34369654679356265,0.26295250158440325,-4.119644927298037,0.2705402308309117,0.26151206375915836,0.2454874631421486,0.22555597008227882,0.2240506219901965,0.037853090939548494,-0.2240506219901965,1.3777408250748524,0.448101243980393,0.371448584133486,0.448101243980393
flan-t5-small__conservative-L3,Ability,-0.09135660811436144,-0.22717158909165142,-0.4697019913054233,-0.2929686899160153,-0.2230192305616573,-0.4959124954614098,-0.2103874348840274,-0.24978440510091596,-0.25118945916567365,-0.028715947988946527,0.07775889089300272,-0.7106512618480217,-0.27278643588500756,4.058032083364045,-0.04279895242716199,-0.20333717420559302,-0.22820488636947245,-0.13780441193170898,-0.27905465595568174,0.12063632771856898,0.2790546559556818,1.352665470252527,-0.5581093119113636,0.2621207934647356,0.5581093119113636
flan-t5-small__conservative-L3,Agency,0.26678853870669333,0.23476579843147147,0.19183941296389342,0.25768015007353656,0.22873502236922438,0.2537686463543976,0.2440591227921259,0.2282646446666043,0.22570696152642988,0.27665873313758177,0.25480361630603643,0.17358101726060662,0.2589652923384096,-4.121637163836488,0.27853934305801487,0.25723954516458114,0.22641051977357818,0.26383079891330513,0.2368453664315974,0.02098266067423567,-0.23684536643159715,1.373815225112458,0.4736907328631945,0.3440110831717835,0.4736907328631945
flan-t5-small__conservative-L3,Status,-0.1981485905557932,-0.22678315975008903,-0.2770436622185487,-0.2445797646877677,-0.22343936401940306,-0.25935826304772136,-0.22227672048107466,-0.22939559684122504,-0.2897953860307426,-0.21009317750318612,-0.18505784739626846,-0.29761400980960173,-0.2290894360676366,4.121287848365907,-0.24199296208683396,-0.2517290685732107,-0.26058218595469573,-0.2743086533421088,-0.2412022786258184,0.027611528820576534,0.24120227862581828,1.3721809374304896,-0.48240455725163667,0.33494225778726605,0.48240455725163667
flan-t5-small__conservative-L3,Politics,0.21286156159010775,0.264089247224239,0.2483620339189333,0.24044791180697223,0.23819120410835157,0.22441582759385292,0.2561160700294578,0.23222943299858861,0.24416600937233446,0.26429018594993625,0.31087894981972064,0.2538283235602343,0.25128837394219744,-4.121956601271146,0.22507023363696302,0.23634574778547993,0.21856717791248353,0.20080831002129118,0.24009769984920418,0.014796501955348833,-0.24009769984920437,1.3727662774792102,0.4801953996984085,0.3372281416627657,0.4801953996984085
flan-t5-small__conservative-L3,Religion,0.27300240501447104,0.2541313106993826,0.2719616328223284,0.2502945749748381,0.2466737172066469,0.2629460809624087,0.2525355630513391,0.24581873028442944,0.23923335524906575,0.2509446448653604,0.22061710340174495,0.2519057372293974,0.24143184641638987,-4.122322195285868,0.231205857819107,0.2012996175886515,0.20376060417834155,0.2245594135219522,0.25517748558499,0.01108461971211179,-0.2551774855849914,1.3673500038054929,0.5103549711699814,0.30680463390090645,0.5103549711699814
flan-t5-small__conservative-L4,Warmth,-0.33367146242092366,-0.23270238138590674,-0.2509806416847156,-0.2809421395712044,-0.14769453672994806,-0.252060452017442,-0.3094055026557156,-0.322509272158862,-0.22441298226518844,-0.3064993640218583,-0.1708061258860379,-0.20282229510846508,-0.25404151096959404,4.117685456011579,-0.23227842519491845,-0.200085102503316,-0.18585760564032375,-0.21091565579715382,-0.26159770787665626,0.05473156157258798,0.26159770787665687,1.3638686647310239,-0.5231954157533132,0.2943678818391536,0.5231954157533132
flan-t5-small__conservative-L4,Competence,0.24840502565571032,0.2426151606784871,0.23204334431139326,0.25642744978935494,0.20698206004307992,0.2554078211985172,0.2637601661472495,0.2527354100542518,0.24386614746788496,0.24297837460411614,0.2290286735295492,0.22273334321282312,0.24872552882334378,-4.1226653706251275,0.27000021440030286,0.23694402337039158,0.23298101082783565,0.2370316165108397,0.24469362059399213,0.015922209866778596,-0.24469362059399172,1.371129661014656,0.4893872411879838,0.32777651933664886,0.4893872411879838
flan-t5-small__conservative-L4,Sociability,-0.4025901980119078,-0.049938689669867066,0.012876913408769362,-0.3087421024730997,0.2128724748566308,-0.3721163860132075,-0.3903202312179963,-0.37312086261062377,-0.12080921150925557,-0.2370131621395723,0.16392966312460253,-0.13900732943227959,-0.3540856011774767,4.036160502689188,-0.4750589322026476,-0.4716368477734101,-0.45529861719452347,-0.2761013826533231,-0.19909869924895085,0.20903131995681926,0.19909869924895085,1.3700457376277122,-0.3981973984979017,0.42833723541294344,0.3981973984979017
flan-t5-small__conservative-L4,Morality,0.16661209219847353,0.21391232011482733,0.19147399433932147,0.20760802534009518,0.23735155378088296,0.30417242360618135,0.21304311634774542,0.1487622656016195,0.24318033593237215,0.17269550763895486,0.19217911638196616,0.3205003247476314,0.2402422976963393,-4.115885304884233,0.32857590112881396,0.3356757361844855,0.3381728450269821,0.26172744881754045,0.21401290302905765,0.04291934157376596,-0.21401290302905762,1.3807805346227273,0.42802580605811524,0.3938039499835331,0.42802580605811524
flan-t5-small__conservative-L4,Ability,-0.08055602445324278,0.160134111189164,-0.19384612729916534,0.7857021192606135,-0.5509992158476832,0.30157982079905044,0.5345768618897703,0.3175456160998707,0.37037127262684744,-0.4333054557981414,0.3077559119119558,-0.461332941863255,0.5351986925710245,-3.7880522755932087,0.6690364843047155,0.6602641775238096,0.4833825330254117,0.38254443965245677,0.1827231593628028,0.38077109112827895,-0.18272315936280345,1.3372501150592326,0.3654463187256063,0.46801114818672007,0.3654463187256063
flan-t5-small__conservative-L4,Agency,0.3246313166074364,0.27238272701025185,0.2005975848302237,0.24447561622272496,0.14963427600541926,0.23442197524966818,0.3027457235600249,0.3015638234896047,0.2424082709040819,0.3235612827259264,0.22600831279061367,0.13078467022267923,0.25217223873672534,-4.1172167095035475,0.2729510308881912,0.210617773917064,0.174087229224997,0.25417285711791643,0.252540145986604,0.05195980632339544,-0.2525401459866038,1.3673869707792907,0.5050802919732078,0.31200306003131495,0.5050802919732078
flan-t5-small__conservative-L4,Status,-0.236830819564138,-0.2552568249990902,-0.2720404154163914,-0.24488096526061326,-0.22612655335870188,-0.28092174582374224,-0.2423415031889272,-0.19742614296835975,-0.2721445633998065,-0.2442586426761889,-0.19769804784520273,-0.29011757134609223,-0.22570933413392788,4.121864196587778,-0.24666337371331287,-0.23213436389446773,-0.22407644682181094,-0.2332368821769998,-0.2475521704421967,0.02471675016618093,0.24755217044219716,1.3699726012150524,-0.49510434088439387,0.32197697495611566,0.49510434088439387
flan-t5-small__conservative-L4,Politics,0.20865264755079238,0.26517794635211833,0.21566380947294422,0.22223896946538094,0.2519026002655179,0.23363957012618788,0.2748500964674295,0.22496945059036313,0.22357304254673876,0.24394820386319763,0.3126139286655651,0.25308174079208967,0.24525349982535427,-4.121660425461149,0.24561706026564636,0.2754717162652673,0.2099964561277016,0.2150096868188542,0.23562979253749697,0.021717427654853842,-0.23562979253749702,1.3742217998101791,0.471259585074994,0.3465662628128259,0.471259585074994
flan-t5-small__conservative-L4,Religion,0.26110924292626647,0.22462537978886166,0.2618964071307322,0.23507815133847026,0.2670659666949553,0.24979783473913528,0.23291740862979377,0.2662935249646001,0.22644740875294056,0.26170077963742683,0.21698212306386533,0.2609517925822614,0.2350168023151975,-4.122369051446121,0.25410103418695185,0.19794117587639287,0.24293092149713802,0.2275130973211258,0.24724792499619508,0.016555005876315313,-0.24724792499619572,1.3702054075760268,0.4944958499923908,0.3225913481794762,0.4944958499923908
flan-t5-small__conservative-L5,Warmth,-0.3610467650222945,-0.21795858564720014,-0.25981289369847893,-0.2210654041060491,-0.15563086613895785,-0.24815882286855412,-0.2679895713589713,-0.3198674912870451,-0.13658394534824517,-0.39424289975456106,-0.16794298292292867,-0.28187079899074274,-0.24751057079014097,4.114312632325034,-0.2155149214768297,-0.20576922157355326,-0.22953405845360506,-0.1838128328868875,-0.24312381616397738,0.067365684199264,0.24312381616397616,1.370125353615535,-0.48624763232795354,0.33098724488363584,0.48624763232795354
flan-t5-small__conservative-L5,Competence,0.25588650377914346,0.27071652006956237,0.22587865562571077,0.25418987598581866,0.24707842425855994,0.2621220255350162,0.27478113245818847,0.21458117431804524,0.21066744881033198,0.24351664349225602,0.24747312655566875,0.2062169719460875,0.24519017030161572,-4.121902057985955,0.29066522030224545,0.24269395163045654,0.23395783174041315,0.19628638117683794,0.24621130676004188,0.022373491524835313,-0.24621130676004155,1.3704960458622324,0.49242261352008343,0.3246898027071474,0.49242261352008343
flan-t5-small__conservative-L5,Sociability,-0.5960901972339097,-0.05156214697647478,0.10789561167593423,-0.26773581289981657,0.4047705209951112,-0.4615381756915293,-0.2881534355446233,-0.5169020695457684,0.3415242698310855,-0.682350538582347,0.25508493388967657,-0.1781483434550194,-0.3605567929808746,3.8848570915910874,-0.7031018022668591,-0.4245783261082582,-0.5041587506596209,0.0407439639622035,-0.14753238170999902,0.3478712269692549,0.14753238170999874,1.3547892832986446,-0.29506476341999777,0.5590838964761242,0.29506476341999777
flan-t5-small__conservative-L5,Morality,0.05419322828435011,0.2718730827230884,0.1828764224445702,0.26934832655500507,0.22477145166523896,0.33555452839778965,0.24277788042711104,0.1906059290867437,0.22420173993617254,0.13662545376011534,0.1913201093132232,0.3627487277383596,0.2891647343993295,-4.107239492164172,0.42950724140463087,0.2981836312112841,0.28486621158978,0.11862079322737998,0.2218002877244522,0.07359277132644962,-0.22180028772445218,1.3770233726190686,0.4436005754489044,0.3763974285802868,0.4436005754489044
flan-t5-small__conservative-L5,Ability,0.29695644478853434,0.1673159190071266,-0.42309489818134344,0.7622093559148014,-0.1659993396399452,0.3154035769359026,0.5045644612567308,0.15368984055125237,0.08446614142697596,-0.12677892515595812,0.2612062706318888,-0.6454809610233501,0.5090768805560085,-3.814821697218181,0.8071385616651623,0.42973080273309366,0.7348388383830984,0.14957872736818625,0.1883901668955595,0.3281442832934822,-0.18839016689556123,1.3495701609682738,0.37678033379112075,0.45407797932398497,0.37678033379112075
flan-t5-small__conservative-L5,Agency,0.4367350992812254,0.3632200388243015,0.25107505304424066,0.19335927735760405,0.28893370973624216,0.29903632215805576,0.26981313366186904,0.10558393228025031,0.15794393210437105,0.37581093287166223,0.2559917069792819,0.08758880324441193,0.17805441108198647,-4.104387580569042,0.3293313988105768,0.22811800945286073,0.10869738288922631,0.17509443679087255,0.26285561093868437,0.09606362258891092,-0.2628556109386848,1.3610972176928426,0.5257112218773692,0.2919674583358935,0.5257112218773692
flan-t5-small__conservative-L5,Status,-0.24366455326912592,-0.2708040979267927,-0.30421800896238094,-0.25446409253819907,-0.19538647623353003,-0.2881453132335812,-0.2573165333706992,-0.2145427634698833,-0.2405993031075627,-0.29295223491417427,-0.19188274145993836,-0.3610279893737492,-0.26416899284814627,4.117508107179177,-0.2435269544227233,-0.17241861419114854,-0.1837737999890565,-0.1386156378684781,-0.2521267935679728,0.03202183633570189,0.2521267935679736,1.3681515858734201,-0.5042535871359464,0.3128225328717664,0.5042535871359464
flan-t5-small__conservative-L5,Politics,0.1210064843697484,0.2796113140754361,0.1935363914671532,0.2180815211730674,0.3809175448414803,0.1912685851627551,0.2434177575406437,0.23095923073181773,0.2132665309987428,0.1942464943395971,0.3201222928205671,0.2616775748192085,0.24803761817974448,-4.117018241017043,0.2594131558587635,0.28271690263611265,0.25570591966652084,0.22303292233568392,0.23022948448453828,0.06712280040879286,-0.23022948448453828,1.3745847731636083,0.46045896896907657,0.358049098919784,0.46045896896907657
flan-t5-small__conservative-L5,Religion,0.1936117136205459,0.23002581381536752,0.31052060299616446,0.19175650002158115,0.2920853798222294,0.2338893960435585,0.24950756066866434,0.27903351939594295,0.2538257382237018,0.21311291977792496,0.24886953749631574,0.3235961993743286,0.20623621914020202,-4.12012677235485,0.1899847152836987,0.23387378435905587,0.2197658444957963,0.25043132781976146,0.24825069162308402,0.03872218670035699,-0.24825069162308516,1.3693954069130154,0.4965013832461692,0.32056903716620977,0.4965013832461692
